"Facility.ID","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Meets.criteria.for.promoting.interoperability.of.EHRs","Hospital.overall.rating","Hospital.overall.rating.footnote","MORT.Group.Measure.Count","Count.of.Facility.MORT.Measures","Count.of.MORT.Measures.Better","Count.of.MORT.Measures.No.Different","Count.of.MORT.Measures.Worse","Safety.Group.Measure.Count","Count.of.Facility.Safety.Measures","Count.of.Safety.Measures.Better","Count.of.Safety.Measures.No.Different","Count.of.Safety.Measures.Worse","READM.Group.Measure.Count","Count.of.Facility.READM.Measures","Count.of.READM.Measures.Better","Count.of.READM.Measures.No.Different","Count.of.READM.Measures.Worse","Pt.Exp.Group.Measure.Count","Count.of.Facility.Pt.Exp.Measures","TE.Group.Measure.Count","Count.of.Facility.TE.Measures","HAI_1_Score","HAI_2_Score","HAI_3_Score","HAI_4_Score","HAI_5_Score","HAI_6_Score"
"391314","TITUSVILLE HOSPITAL","406 WEST OAK STREET","TITUSVILLE","PA",16354,"CRAWFORD","(814) 827-1851","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","3","0","3","0","8","1","0","1","0","11","5","1","4","0","8","Not Available","12","5",7.93650793650794,0,0,0,0,0.822368421052632
"391315","PENN HIGHLANDS ELK","763 JOHNSONBURG ROAD","SAINT MARYS","PA",15857,"ELK","(814) 788-8000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","4","0","4","0","8","2","0","2","0","11","6","0","6","0","8","8","12","7",0,0,6.80272108843537,NA,0,1.03412616339193
"391316","UPMC WELLSBORO","32-36 CENTRAL AVENUE","WELLSBORO","PA",16901,"TIOGA","(570) 724-1631","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","4","0","4","0","8","3","0","3","0","11","9","0","9","0","8","8","12","5",0,2.41545893719807,0,0,0,0.666000666000666
"391317","CONEMAUGH MINERS MEDICAL CENTER","290 HAIDA AVENUE","HASTINGS","PA",16646,"CAMBRIA","(814) 247-3100","Critical Access Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"393302","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","ONE CHILDREN'S HOSPITAL DRIVE","PITTSBURGH","PA",15224,"ALLEGHENY","(412) 692-5325","Childrens","Voluntary non-profit - Other","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"393303","CHILDREN'S HOSPITAL OF PHILADELPHIA","34TH ST & CIVIC CENTER BLVD","PHILADELPHIA","PA",19104,"PHILADELPHIA","(215) 590-3745","Childrens","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"393304","CHILDREN'S HOME OF PITTSBURGH","5324 PENN AVENUE","PITTSBURGH","PA",15224,"ALLEGHENY","(412) 441-4884","Childrens","Voluntary non-profit - Private","No","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"393307","ST CHRISTOPHER'S HOSPITAL FOR CHILDREN","160 EAST ERIE AVE","PHILADELPHIA","PA",19134,"PHILADELPHIA","(215) 427-5000","Childrens","Proprietary","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"393309","SHRINERS HOSPITALS FOR CHILDREN - PHILADELPHIA","3551 N BROAD STREET","PHILADELPHIA","PA",19104,"PHILADELPHIA","(215) 430-4000","Childrens","Voluntary non-profit - Other","No","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"400001","PRESBYTERIAN COMMUNITY HOSP","1451 ASHFORD AVENUE","SAN JUAN","PR",907,"SAN JUAN","(787) 721-2160","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","4","0","3","1","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400003","HOSPITAL METROPOLITANO DR PILA","2435  BOULEVARD LUIS A FERRE","PONCE","PR",717,"PONCE","(787) 848-6910","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400004","ASOCIACION HOSPITAL DEL MAESTRO, INC","SERGIO CUEVAS BUSTAMANTE STREET 550","SAN JUAN","PR",936,"SAN JUAN","(787) 758-6420","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","2","0","1","1","8","Not Available","Not Available","Not Available","Not Available","11","3","0","2","1","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400005","HIMA SAN PABLO HUMACAO","CALLE FONT MARTELO #3","HUMACAO","PR",791,"HUMACAO","(787) 852-2424","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400006","DOCTOR'S CENTER DE SAN JUAN","PDA. 20 C/ SAN RAFAEL # 1395","FERNANDEZ JUNCOS","PR",909,"SAN JUAN","(787) 723-2950","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","1","1","8","8","12","2",NA,NA,NA,NA,NA,NA
"400007","RYDER MEMORIAL HOSPITAL INC","355 AVE FONT MARTELO","HUMACAO","PR",791,"HUMACAO","(787) 852-0768","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","1","0","1","0","8","Not Available","12","1",6.61521499448732,1.71330668189606,NA,NA,NA,NA
"400010","HOSPITAL GENERAL DE CASTANER","CARR 135 KM 64 2","CASTANER","PR",631,"LARES","(787) 829-5010","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400011","HOSPITAL MENONITA HUMACAO, INC","300  AVE FONT MARTELLO","HUMACAO","PR",792,"HUMACAO","(787) 434-1700","Acute Care Hospitals","Proprietary","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",0,1.68067226890756,NA,NA,NA,NA
"400012","HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ","BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC","SAN JUAN","PR",935,"SAN JUAN","(787) 763-4149","Acute Care Hospitals","Voluntary non-profit - Private","No","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400013","HOSPITAL MENONITA DE CAYEY","BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14","CAYEY","PR",737,"CAYEY","(787) 535-1001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","2","1","1","0","11","3","0","3","0","8","Not Available","12","2",0,0,NA,NA,NA,NA
"400014","BELLA VISTA HOSPITAL","CARR 349 KM 2 7 CERRO LAS MESAS","MAYAGUEZ","PR",681,"MAYAGUEZ","(787) 652-6045","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","2","0","2","0","8","Not Available","12","2",NA,NA,NA,NA,1.49253731343284,0
"400015","SAN JUAN MUNICIPAL HOSPITAL","BARRIO MONACILLOS,CENTRO MEDICO","RIO PIEDRAS","PR",936,"SAN JUAN","(787) 756-8535","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400016","AUXILIO MUTUO HOSPITAL","PONCE DE LEON AVENUE STOP 37 1/2","SAN JUAN","PR",918,"SAN JUAN","(787) 758-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","17","7","5","0","5","0","8","5","2","3","0","11","6","0","3","3","8","Not Available","12","1",0.931177516295607,0.58233581365254,NA,NA,0.737028301886792,0.145264381173736
"400018","MENNONITE GENERAL HOSPITAL INC","CALLE JOSE C VASQUEZ BO. CAONILLAS","AIBONITO","PR",705,"AIBONITO","(787) 535-1001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400019","HOSPITAL PAVIA SANTURCE","STREET PROFESOR AUGUSTO RODRIGUEZ #1462","SAN JUAN","PR",910,"SAN JUAN","(787) 641-1616","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","1","17","7","3","0","3","0","8","4","1","1","2","11","4","0","4","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400021","HOSPITAL DE LA CONCEPCION","ROAD NUMBER 2 KM 173.4 CAIN ALTO","SAN GERMAN","PR",683,"SAN GERMAN","(787) 892-1860","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","1","17","7","3","0","3","0","8","3","2","1","0","11","3","0","2","1","8","Not Available","12","2",0.972762645914397,0.275963572808389,NA,NA,0,0.950570342205323
"400022","HOSPITAL DAMAS INC","PONCE BY PASS #2213","PONCE","PR",717,"PONCE","(787) 840-8460","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","2","0","11","2","0","2","0","8","Not Available","12","2",1.91717791411043,0,NA,4.16666666666667,0,0.728155339805825
"400032","BAYAMON MEDICAL CENTER","CARRETERA #2 KM 11 7","BAYAMON","PR",960,"BAYAMON","(787) 620-8181","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",2.14592274678112,1.4269858886951,NA,166.666666666667,NA,NA
"40003F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61693370571807,0.420622521331571,NA,NA,NA,NA
"400044","SAN LUKE'S MEMORIAL HOSPITAL INC","TITO CASTRO AVE #917","PONCE","PR",733,"PONCE","(787) 844-2080","Acute Care Hospitals","Voluntary non-profit - Church","No","Y","2","17","7","3","0","3","0","8","3","1","1","1","11","4","0","4","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400048","HOSPITAL MENONITA GUAYAMA","AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA","GUAYAMA","PR",785,"GUAYANILLA","(787) 864-4300","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"400061","HOSPITAL UNIVERSITARIO DE ADULTO","BARRIO MONACILLOS CENTROMEDICO","RIO PIEDRAS","PR",927,"SAN JUAN","(787) 754-0101","Acute Care Hospitals","Government - State","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400079","HOSP COMUNITARIO BUEN SAMARITANO","CARR EST PR 460 KM 0 1 BO CAIMITAL ALTO","AGUADILLA","PR",603,"AGUADILLA","(787) 658-0000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","1","2","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400087","HOSPITAL DR CAYETANO COLL Y TOSTE","CARRETERA 129 KM.1 AVENIDA SAN LUIS","ARECIBO","PR",613,"ARECIBO","(787) 650-7272","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400098","HOSPITAL SAN FRANCISCO","371 DE DIEGO AVE","SAN JUAN","PR",923,"SAN JUAN","(787) 767-5100","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","1","1","11","1","0","1","0","8","Not Available","12","1",4.20168067226891,1.02014792144861,0,0,NA,NA
"400102","DOCTORS' CENTER BAYAMON","9 J STREET EXT HERMANAS DAVILA","BAYAMON","PR",959,"BAYAMON","(787) 622-5420","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","8","12","2",NA,NA,NA,NA,NA,NA
"400103","MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES","CARR 2 BO SABALOS","MAYAGUEZ","PR",682,"MAYAGUEZ","(787) 652-9200","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","4","0","2","2","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400104","HOSPITAL MENONITA CAGUAS INC","CARR 172  EXIT 21 URB TURABO GARDENS","CAGUAS","PR",725,"CAGUAS","(787) 744-3141","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","2","1","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400105","HOSPITAL UNIVERSITARIO DR RUIZ ARNAU","LAUREL AVE SANTA JUANITA #100","BAYAMON","PR",956,"BAYAMON","(787) 787-5151","Acute Care Hospitals","Government - State","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400106","METROPOLITAN HOSPITAL","CARRETERA 21 1785 URB LAS LOMAS","SAN JUAN","PR",915,"SAN JUAN","(787) 782-9999","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","2","1","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400109","HIMA SAN PABLO BAYAMON","70 CALLE SANTA CRUZ","BAYAMON","PR",961,"BAYAMON","(787) 620-4747","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","5","0","5","0","8","1","0","1","0","11","5","0","3","2","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"400110","HOSPITAL PAVIA YAUCO","CARR 128 KM 1.0","YAUCO","PR",698,"YAUCO","(787) 856-1000","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400111","HOSPITAL SAN CARLOS BORROMEO","CALLE CONCEPCION VERA AYALA #550 S","MOCA","PR",676,"MOCA","(787) 877-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","2","0","1","1","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400112","HOSPITAL UPR, DR  FEDERICO TRILLA","CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021","CAROLINA","PR",984,"CAROLINA","(787) 757-1800","Acute Care Hospitals","Proprietary","No","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"400113","HOSPITAL SAN CRISTOBAL","CARR 506 KM 1 0","COTO LAUREL","PR",780,"PONCE","(787) 848-2100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400114","MANATI MEDICAL CENTER DR OTERO LOPEZ","CALLE HERNANDEZ CARRION URB ATENAS","MANATI","PR",674,"MANATI","(787) 621-3700","Acute Care Hospitals","Proprietary","Yes","Y","1","","7","4","0","4","0","8","4","3","1","0","11","5","0","3","2","8","Not Available","12","4",0,0.118063754427391,1.28700128700129,0,0,0.0337769371073431
"400115","CENTRO MEDICO WILMA N VAZQUEZ","CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO","VEGA BAJA","PR",693,"VEGA BAJA","(787) 858-1580","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",2.14592274678112,3.92003136025088,NA,NA,NA,NA
"400117","HOSPITAL METROPOLITANO  DR SUSONI","55 PALM ST","ARECIBO","PR",614,"ARECIBO","(787) 650-1031","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400118","DOCTORS' CENTER HOSPITAL, INC","MARGINAL CARRETERA NO 2, KM 47 7","MANATI","PR",674,"MANATI","(787) 853-3322","Acute Care Hospitals","Proprietary","Yes","Y","1","","7","2","0","2","0","8","3","2","0","1","11","3","0","3","0","8","8","12","7",1.77904287493329,0.0855212520311297,NA,NA,0,0
"400120","HIMA SAN PABLO-CAGUAS","100 AVE LUIS MUNOZ MARIN","CAGUAS","PR",725,"CAGUAS","(787) 653-3434","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","4","0","3","1","8","1","0","1","0","11","4","0","1","3","8","Not Available","12","2",0,0.923361034164358,NA,NA,NA,NA
"400122","PROFESSIONAL HOSPITAL GUAYNABO INC","8 AVE LAS CUMBRES","GUAYNABO","PR",969,"GUAYNABO","(787) 708-6560","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"400123","HOSPITAL PEREA","15 DR BASORA STREET","MAYAGUEZ","PR",681,"MAYAGUEZ","(787) 834-0101","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400124","CENTRO CARDIOVASCULAR","AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM","RIO PIEDRAS","PR",936,"SAN JUAN","(787) 754-8500","Acute Care Hospitals","Government - State","No","","Not Available","16","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","4","0","3","1","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400125","HIMA-SAN PABLO FAJARDO","GENERAL VALERO AVE#404","FAJARDO","PR",738,"FAJARDO","(787) 655-0505","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"400126","HOSPITAL METROPOLITANO DE SAN GERMAN","CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS","SAN GERMAN","PR",683,"SAN GERMAN","(787) 892-5300","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400127","ADMIN DE SERVICIOS MEDICOS  PUERTO RIC","BO MONACILLO CARR NUM 22","SAN JUAN","PR",935,"SAN JUAN","(787) 777-3535","Acute Care Hospitals","Government - Local","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400128","HOSPITAL PAVIA HATO REY, INC","AVE PONCE DE LEON 435","HATO REY","PR",919,"SAN JUAN","(787) 754-0909","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400130","HOSPITAL METROPOLITANO DE LA MONTANA","CALLE ISAAC GONZALEZ ESQUINA LEDESMA","BDA NUEVA","PR",641,"UTUADO","(787) 933-1100","Acute Care Hospitals","Proprietary","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400131","CARIBBEAN MEDICAL CENTER","151 AVE OSVALDO MOLINA","FAJARDO","PR",738,"FAJARDO","(787) 801-0081","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"400132","DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA","EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL","CAROLINA","PR",979,"SAN JUAN","(787) 725-6038","Acute Care Hospitals","Government - State","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"400133","HIMA SAN PABLO CUPEY","CARR 844 KM 5 CUPEY BAJO","SAN JUAN","PR",928,"SAN JUAN","(787) 761-8383","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"400134","SAN JORGE CHILDRENS HOSPITAL INC","258 SAN JORGE STREET","SAN JUAN","PR",912,"SAN JUAN","(787) 727-1000","Acute Care Hospitals","Proprietary","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"400135","HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER","PR 21 INT PR 18 BO MONACILLOS URBANO","SAN JUAN","PR",927,"SAN JUAN","(787) 936-1477","Acute Care Hospitals","Government - State","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"400136","HOSPITAL SAN ANTONIO INC","18 CALLE DR RAMON BETANCES","MAYAGUEZ","PR",680,"MAYAGUEZ","(787) 834-0050","Acute Care Hospitals","Proprietary","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"403301","UNIVERSITY PEDIATRIC HOSPITAL","PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS","SAN JUAN","PR",935,"SAN JUAN","(787) 777-3232","Childrens","Government - State","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"410004","ROGER WILLIAMS MEDICAL CENTER","825 CHALKSTONE AVENUE","PROVIDENCE","RI",2908,"PROVIDENCE","(401) 456-2025","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","4","0","4","0","8","7","0","7","0","11","9","0","7","2","8","8","12","6",0.40290088638195,1.55460551884959,1.13722517058378,0,1.45631067961165,0.424592391304348
"410005","OUR LADY OF FATIMA HOSPITAL","200 HIGH SERVICE AVENUE","NORTH PROVIDENCE","RI",2904,"PROVIDENCE","(401) 456-3000","Acute Care Hospitals","Proprietary","Yes","Y","2","","7","5","0","4","1","8","5","0","5","0","11","7","0","6","1","8","8","12","5",0.870322019147084,3.26530612244898,0,0,0,0.28220685762664
"410006","NEWPORT HOSPITAL","11 FRIENDSHIP STREET","NEWPORT","RI",2840,"NEWPORT","(401) 846-6400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","4","0","4","0","8","5","0","5","0","11","7","0","6","1","8","8","12","8",0.6265664160401,0.760456273764259,0,0,1.10497237569061,0.202963263649279
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","PROVIDENCE","RI",2903,"PROVIDENCE","(401) 444-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","0","5","2","8","8","1","6","1","11","11","1","9","1","8","8","12","8",0.790988189728064,1.12352124776948,1.66235685260436,0,0.628068973392714,0.431663710424286
"410008","SOUTH COUNTY HOSPITAL INC","100 KENYON AVE","WAKEFIELD","RI",2879,"WASHINGTON","(401) 782-8020","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","5","1","4","0","8","5","2","3","0","11","10","1","9","0","8","8","12","7",0,1.5785319652723,0.684462696783025,0,0,0.196785831420138
"410009","KENT COUNTY MEMORIAL HOSPITAL","455 TOLL GATE RD","WARWICK","RI",2886,"KENT","(401) 737-7010","Acute Care Hospitals","Proprietary","Yes","Y","4","","7","6","0","6","0","8","7","0","7","0","11","10","1","9","0","8","8","12","8",0.7627765064836,1.27044624424329,0.572573718866304,0,0.353232073472271,0.318340988676156
